item_id,text,annotator_id,label
331,gud news for paki bastards-India is now a member of MTCR.Now v hope predator drones to fuck pakistanis' asshole haha <url>,Ann3,1
726,The brain drain immigration officers and support Muslim mayor opposes #Brexit. That's a start. Then self-deportation. Take your own count...,Ann5,1
486,RT <user>: The U.K. Must ban Islam and close all mosques! <url>,Ann6,1
194,"Maybe also significant this came from foreign ministers, not the Brussels EU bureaucracy. <url>",Ann2,0
34,"If you voted to #Remain, by definition you are a terrorist and ally of ISIS.

#LeaveWins #Brexit 🇬🇧🇬🇧🇬🇧",Ann2,0
456,Trying to be hopeful after #brexit  <user> but dreading what happens when that lot realise they won't get immigration reform they want.,Ann1,0
238,"another teaching from the #Brexit vote, calling reaction to immigration racism isn't the way to make any progress on the topic",Ann6,0
744,"Much bigger win for terrorism than mere territorial in Iraq 
#RefugeeCrisis  
#Brexit 
#Trump2016 
+

They have already changed our lives",Ann5,1
107,"<user> Yep.....let's see how they handle that. Maybe with the same geniality as they did with the refugee and economic crisis

#BREXIT",Ann5,0
756,"Just me or is Amanpour beginning to think some white genocide might not be a bad thing?

<url> <url>",Ann3,0
499,#Swexit #refugeeswelcome?!Sweden:Migration Board 2 stop deportation of 'public' MUSLIM rapist <url> #rapefugees #Brexit,Ann2,0
291,Personally can't wait for economic spiral of Britain following #brexit - case study in how immigration is an economic net positive,Ann5,0
668,"“#Brexit WASN'T about immigration it was CAMERON’S fault &amp; free movement will go on”, said Juncker…LOL…DO THESE SELF-ENTITLED TYRANTS listen",Ann2,0
153,"#Brexit RUN WHILE YOU STILL CAN! FASTER! So not kidding, that muslim mayor is going to tear the pleace down! <url>",Ann6,0
666,Alberto Jihad Jardim <url>,Ann2,0
43,Experts should question UN and BBC: CONSTANTLY pushed Brits/Europe to take MORE migrants... ignoring rich Muslim Nations take none. #Brexit,Ann1,0
86,<user>  Diversity? Seen one Muslim you seen em all! #Brexit #MAGA <url>,Ann2,0
372,The anti-immigrant sentiment is what led to these results. Now let's see what #Britain can do without the immigrants #Brexit,Ann3,0
518,"This is why Sweden declares migrant Muslim men up to age 40 to be ""children."" No, I'm not kidding. <url>",Ann5,0
152,#brexit somebody wake our dumb nigger up lets watch it mouth human speech #obama #lamadingdong,Ann2,0
402,Xenophobia has never been too far from the surface in England. Feels like the disdain of Jonny foreigner has won &amp; logic has lost #Brexit,Ann4,0
537,"#foxnews #oreillyfactor #Brexit this was all about stopping the immigration of Muslims, Radical Islam &amp; sharia law. #Trump2016 #TrumpTrain",Ann2,0
743,RT <user>: Islam is the problem #MakeAmericaGreatAgain if you shoot up a mosque don't worry its the guns fault  #LGBTCommunity <url>,Ann3,0
109,I just find it inceedibly amusing that a country that invaded and colonised half the world is against immigration lol #Brexit,Ann1,0
232,#brexit racism. I am a Briton working in Germany. I was told as a foreigner I should wear a sign. A joke I hope. This is all wrong.,Ann6,0
253,#EU foreign policy caused the #RefugeeCrisis by creating chaos in the MD #Voteleave &amp; End the Corporate Warmongering Elites #Brexit #EUref,Ann3,0
683,"""I don't like the look of that immigrant hitch hiker so let me drive my car off a cliff."" -#Brexit",Ann5,0
262,#EURefResults and #NATO permitted US destruction of seven Muslim countries in 15 years. #Syria #Brexit <url>,Ann1,0
459,Britain's new foreign policy. It took 43 years to get there. #Brexit #EUreferendum #yesminister <url> via <user>,Ann1,0
402,Xenophobia has never been too far from the surface in England. Feels like the disdain of Jonny foreigner has won &amp; logic has lost #Brexit,Ann3,0
532,simple Anglo-American Jurisprudence: foreign governmental bodies are without jurisdiction over the people #Brexit,Ann2,0
246,"LOL

So true on .<user> The dog that followers the master. Either the BO or foreign donor $.

#TrumpTrain <url>",Ann5,0
167,"<user> Opps. 
Time to kick Islam out of Britain | Free Britain #Brexit
<url>",Ann2,1
199,So. Did unfettered Muslim refugee  immigration lead to #Brexit ? Will rest of EU unravel now for same reason?,Ann4,0
29,#EUref The pound will soon be toilet roll.Forget your foreign holidays #Brexit mugs,Ann4,0
551,"Students so called academics and professionals Voted remain 
Not on migrant coal face...unlike working class 

#EUref #Brexit #EURefResults",Ann1,0
139,It's an invasion of soldiers not a migration of refugees. <url>,Ann3,0
172,"RT <user>: This is what I wrote BEFORE #Brexit. Please read it. Anti-immigration is caused by neoliberalism and austerity.

<url>",Ann5,0
381,A victory for a small minded agenda blaming foreigners for all our problems which is what Farage stands for. <url>,Ann2,0
738,"<user> <user> also the #Brexit camp are already stating that they can't control immigration nor do they want to, unbelievable",Ann6,0
385,RT <user>: After #Brexit is it time of migration for #datacenter from #UK to #Europe #Italy ? #aws #softlayer #Aruba #Retelit #Fujitsu…,Ann4,0
750,Damn- England's version of anti-immigrant isolationist xenophobic Donald Trump just may pass! <url>,Ann4,0
92,<user> Question: what's your take on the role anti-immigration had in #Brexit? Immigrant backlash seems like a win for terrorists.,Ann4,0
617,NOTE: George Soros &amp; Angela Merkel encouraged the Muslim invasion of EU &amp; your countries-&gt; WELCOME TO THE EU <url> #BREXIT,Ann3,0
600,Read a Press release issued by the Ministry of Foreign Affairs of Brazil on the result of the #Brexit referendum: <url>,Ann1,0
610,"#brexit good one ye old limeys :-)
From a British immigrant in India. <url>",Ann1,0
98,Just a thought: Net migration is currently the same as the population of Iceland. #Brexit #ENGICE,Ann6,0
436,Thank you #Brexit a life-changing vot e in the name of immigration panic. Seems legit. 🙌🏻🇪🇺🙌🏻 <url>,Ann1,0
430,Finally refugees in EU might go to UK. Declined refugee status in EU is nothing in UK soon. Geneva agreement allows to apply to UK. #Brexit,Ann6,0
50,"RT: ggreenwald: RT pwnallthethings: Why did Brits vote #Brexit?
49%: Principle of sovereignty
33%: Immigration / b… <url>",Ann1,0
160,"I love that Faisal Islam is hecking cabinet members as they arrive. ""Do you have a #brexit plan?""",Ann2,0
669,"Cameron was a good PM but did not deal with immigration issue, easy to implement controls, he's right to step down he let us down #Brexit",Ann5,0
348,"RT <user>: Pro #Brexit types seem to be saying that their victory will not be complete until ""the Muslim threat"" is stopped. We are back…",Ann1,0
70,"Ours is a nation of immigrants, I will also not stand for the hypocrisy of anti-immigration sentiment. <url>",Ann2,0
46,The EU is a disaster!  Fuhrer Merkel is evil and Islam is the cancer of the world! Glad you voted out! #Brexit,Ann1,1
517,<user> #Brexit there foreign bank accounts these paki politicians are becoming embarrassing 4 local communities that do they run paki or E,Ann3,0
41,"#Trump has absolutely no clue about foreign affairs, world issues or anything beyond his (often failed) businesses <url>",Ann4,0
178,Where is Lallana? Did we deport him for having a foreign name? #brexit #ENG #ISL,Ann1,0
692,"Many say climate change is world's greatest problem but #Brexit, Trump, terrorism prove that plain old hatred of others is much bigger.",Ann1,0
100,#IVotedLeave because there are no upper limits to immigration numbers if we remain #brexit,Ann4,0
692,"Many say climate change is world's greatest problem but #Brexit, Trump, terrorism prove that plain old hatred of others is much bigger.",Ann6,0
96,"I bet Hogwarts School of Witchcraft &amp; Wizardry will stop taking students from foreign countries too...
#discrimination #Brexit #Done",Ann2,0
35,"They have a fucking Muslim mayor.
Thankfully the sane #Brits elsewhere voted #Brexit! Yay 🇬🇧
#MakeAmericaGreatAgain <url>",Ann3,0
706,"Liberals take a hint

People don't want refugees and don't want to be islamized 
This is the beginning of the end

#Brexit #IndependenceDay",Ann1,0
400,UK Gives Obama &amp; Islam A Big ‘F**K YOU!’ – Votes To LEAVE The EU &amp; Muslim Terror Refugees – #BREXIT <url>,Ann2,0
32,Wonder how many Brits would happily give up their sh*t jobs to an immigrant #Brexit,Ann5,1
505,#VisitBritainBecause thousands of peaceful refugees can't be wrong. #MAGA #Brexit #Trump #BritainAdrift <url>,Ann5,0
575,<user> so true ask anyone who voted out it was all about immigration because everything else was based on theories and lies #Brexit,Ann4,0
384,Some tips on stemming racism and anti-immigrant momentum <url>,Ann3,0
757,RT <user>: The refugee crisis is what is fuelling this #Brexit.One would have tot Britain would have taken a more pragmatic aproach like…,Ann4,0
442,Codes}Diversity LGBTQT SaveClimate Coal Oil Syrians Muslims Refugees Booze Pot.BeyondBrazen&amp;Didn'tLoseAStep#Brexit O.C.#Ableg #Yeg CNN NBC{{,Ann4,0
416,#Brexit #EURefResults Brexit live: 'sad' Cameron says EU must deal with immigration concerns - The Guardian <url>,Ann1,0
120,"RT <user>: #Putin will be feeling ""little less pressure"" &amp; more ""upbeat"" this morning,"" Foreign Sec. <user> says, <url>",Ann4,0
77,"Retweeted Debola Debbie Debs! (<user>:

After UK did a #Brexit, Netherlands anti-immigration politician... <url>",Ann2,0
231,"RT <user>: I asked a UK muslim friend what she voted. She voted ""Leave"" as she heard Islamists are voting to Remain.

 #Brexit",Ann3,1
211,"And there you have it. Can only hope that the effects on immigration, refugees are minimal. <url>",Ann2,0
292,<user> <user> <user> EXACTLY. The shrieking will get worse. #Brexit has undone Muslim strategy to keep quiet after #orlando,Ann4,0
26,"Read many voted #Brexit bc of the refugee thing,wish u/ur loved ones will never find urselves in the same situation <url>",Ann4,0
2,RT <user>: There was more to #Brexit than immigration ugghhh,Ann3,0
203,RT <user>: What an absolute cunt. Posh man in a suit playing the national anthem behind him talking about Muslim control <url>,Ann2,0
83,"Filipinos who don't think #Brexit has an effect on our country: The UK is one of our biggest foreign (direct) investors. Third, I think.",Ann1,0
66,"David Cameron’s fatal mistakes on immigration threatens our country’s future
Dangers of #Brexit &amp; we'll pay
#EUref 
<url>",Ann5,0
222,We are all laughing at people of Britain for #Brexit. What if foreigners start occupying our jobs too in our country? No resentment?,Ann5,1
204,Free movement of people in #Merkel-speak means for the UK to accept EU migrant quotas. <url>,Ann4,0
141,"<user> <user>  London still has the muslim mayor. Get rid of him, and we'll come to visit. #Brexit",Ann6,1
527,You may see mass migration of young Brits from UK to Australia. The 10 pound pom is back! <url>,Ann3,0
144,Nazi Germany's Jewish problem was the Leave campaigns immigration trump card. Both were untrue but it didn't matter. #Brexit,Ann2,0
112,"Workday 3 #Brexit let's recap. No money to NHS, no immigration control, sterling at $1.33 (31 yr low), bank, airlines &amp; property shares tank",Ann1,0
503,Hardly. Am Irish and celebrate #brexit as throwing off the shackles of an unaccountable foreign based administration <url>,Ann6,0
313,"<user> The Brits have their #Brexit, but what will they do with it? Will they finally put a stop to rampant Muslim immigration?",Ann3,0
445,"In retrospect, this should probably have mentioned terrorist in it somewhere #brexit #notinmyname <url>",Ann6,0
631,"<user> Rory my friend, this is the level of English football WITHOUT foreign players #Brexit",Ann6,0
689,If we leave Europe the first thing we should do is deport Nigel Farage to Europe. #Brexit,Ann1,0
325,No cap on migration in the EU says corbyn #VoteLeave #Brexit #EUref <url>,Ann3,0
508,<user> The biggest lie came from Cameron re Turkey's 88m mainly Muslim people joining the EU  <url> #brexit,Ann1,0
207,we dont want afghan refuges in Pakistan than why are we criticizing Briton if they dont want muslim refuges. #Brexit,Ann2,0
82,RT <user>: PM says immigration was the biggest contributing factor in #brexit.,Ann1,0
259,"#UK was solely responsible for Iraq war .At least they should take up Iraqi refugees , rather than making refugees ""breaking point"" #Brexit",Ann6,0
160,"I love that Faisal Islam is hecking cabinet members as they arrive. ""Do you have a #brexit plan?""",Ann3,0
364,<user> mate you are a immigrant . talking about being patriotic. #Brexit,Ann6,0
113,<user> <user> finding it hard to sympathise. Many voted on one issue: immigration &amp; didnt consider the wider impact of a #brexit vote,Ann6,0
331,gud news for paki bastards-India is now a member of MTCR.Now v hope predator drones to fuck pakistanis' asshole haha <url>,Ann2,1
48,so equal pay for women would have stopped fears of immigration #brexit #zimmer conflation,Ann2,0
25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",Ann3,0
573,"First #Trump and now #Brexit - Canadian Immigration must be bracing for tonnes of applications.

Welcome to Canada, eh!",Ann4,0
450,Wow. Puts the anti-immigrant flavour of #Brexit in perspective. #EUref <url>,Ann2,0
260,"Ironically, if this Brit is forced to return, it'll mean #Brexit is directly responsible for a Muslim entering the country.",Ann6,0
412,"That fathers, sons, uncles, &amp; brothers didn't sort out these muslim rapists with ax handles &amp; cricket bats shocks me <url>",Ann4,1
168,We so much terrorism the free movement across Europe is quite dangerous. UK gotta protect its people somehow. #EUref #Brexit,Ann6,0
329,"Attention Social Media: if you're going to assert that the #Brexit is the result of anti-immigrant sentiment,... <url>",Ann3,0
349,"<user> Boris Johnson's ""points based immigration system""... <url> #Brexit",Ann1,0
89,Incredibly sad to hear reports of rising racist &amp; anti-immigrant attacks post #brexit Miss diversity &amp; multiculturalism of my London youth,Ann1,0
409,"Poor old Dan Hannan having to claim that no, actually, we never promised we'd cut immigration at all, honest <url>",Ann5,0
287,"In so far as #EU's liberal immigration was also an issue in #Brexit, #Muslims can 'claim credit' for the break-up, too",Ann4,0
379,ITV news; Immigration was a big issue in the #Brexit referendum for a lot of people . <url>,Ann6,0
136,UK #Brexit reps will consult Big Boss in USA first (US will forbid any UK foreign policy change on #Russia/#Syria (#CrossTalk #RT) #CapeTown,Ann4,0
461,"Us, foreigners better stop complain and start respect a country's decision. Non of our business. #Brexit #respectdemocracy #PeoplesVoices",Ann6,0
470,"Was  this an Anti-Immigrant vote or an Anti-EU vote? And, how much influence  did London electing a Muslim Mayor have on the #Brexit vote?",Ann6,0
340,"Passenger at work: ""Voted #Brexit as want Our country to be how it used to be full of white ppl an no niggers or pakis roaming our streets…""",Ann2,0
594,HATE IS THE GREATEST EMOTION. SAD THING IS BREXIT WILL NOT HALT MIGRATION FROM THE EU OR EXPEL THE INFLUX. <url>,Ann4,0
463,Wait. You're telling me that nearly half of England wants to be ruled by a foreign power? #Brexit,Ann3,0
28,"RT <user>: I have lived to see so many things- innovations, wars, refugee crisis etc. Now #Brexit. History changed yet again <url>",Ann2,0
312,I wonder if this #Brexit rejection of immigration turns into an unintended rejection of wide open capitalism? Will more follow?,Ann4,0
584,RT <user>: I can't think of a single positive to staying in the EU. Love Europe hate EU hate excessive immigration forced on us <url>,Ann6,0
231,"RT <user>: I asked a UK muslim friend what she voted. She voted ""Leave"" as she heard Islamists are voting to Remain.

 #Brexit",Ann6,0
717,Cameron's disgusting and gutless accommodation of UKIP immigration  rhetoric over last 5 yrs is at the root of his failure this week #Brexit,Ann1,0
404,#brexit - Common Purpose Nicola Sturgeon declares 'common cause' compact of treason with muslim mayor of London... <url>,Ann2,0
34,"If you voted to #Remain, by definition you are a terrorist and ally of ISIS.

#LeaveWins #Brexit 🇬🇧🇬🇧🇬🇧",Ann1,0
709,RT <user>: RBI Governor Raghuram Rajan says does not expect significant selling from foreign investors in India <url>,Ann6,0
688,<user> <user> Is Norway the #takebackcontrol option for UK #Brexit then Boris? EU migration changes from UK? <url>,Ann4,0
327,F*** Obama and nobody listen to anymore f*** that Muslim <url>,Ann1,1
758,<user> <user> <user> Leave side should have pointed out Sadiq Khan's terrorist mates.#Brexit,Ann5,1
3,"At the end of the day, the leave campaign won #Brexit due to anti immigration sentiment. Take note America. This is Trump's message too.",Ann1,0
59,"What is the EU?
Why The Migrant Invasion of Europe?
""induced dissolution of the European White race""
#Brexit #EUref 
<url>",Ann3,0
779,People are surprised that ISIS is celebrating #Brexit. Of course they are. More marginalized Muslim youth = more potential recruits.,Ann5,1
508,<user> The biggest lie came from Cameron re Turkey's 88m mainly Muslim people joining the EU  <url> #brexit,Ann2,0
531,"Whilst EU do meddle too much in our affairs and immigration needs sorting, can't help thinking #brexit will ruin our country. #worried",Ann3,0
214,Medias SPINNING#Brexit old whites&amp;Trump speaking as racist Like people here want their country back&amp;control refugees <url>,Ann1,0
78,Sure: #Poles #EU #Syria refugees <user> <user> to blame for misleading the best of all electorates <url>,Ann2,0
94,"The same anti-women, anti-black, anti-immigrant political rhetoric that won the #Brexit vote could win here <user> #WAMNYC",Ann3,0
307,"<user> Bollocks! This is political scaremongering. Sad to see its made the ""news!"" #Brexit #Racists Try reporting Muslim Rapist Gangs?",Ann1,0
556,England is like Space 1999 they done blown the moon away from the Earth. They gonna deport the lady with the button eyebrows #Brexit,Ann4,0
93,RT <user>: 😭😭😭😭😭😭😭😭😭😭😭 #ausvotes #auspol RT <user>: John Howard says the immigration debate in Britain was in no way racist…,Ann3,0
272,<user> lols feeling ko kasi wala akong paki sa #Brexit masyado like everyone else so tinatry ko makarelate on a personal level,Ann2,0
536,"Update June-29-16
 #Brexit #Europe #BrexitVote #VoteLeave
don't forget Islam religion of peace.... <url>",Ann1,0
679,"On #Brexit: ""They had had had enough with British girls being 'groomed' by Muslim men."" <url> #tcot",Ann1,0
244,#Brexit would also mean a major stop to muslim migrants.,Ann6,0
298,"Def xenophobia
:  fear and hatred of strangers or foreigners or of anything that is strange or foreign. HRC strange  <url>",Ann2,0
324,DISGUSTING Looks like anti-immigrant sentiment isn't just a US/Trump thing. #BrexitOrNot #Brexit #immigration <url>,Ann6,0
345,#Brexit #VoteLeave - Can't  let immigrants &amp; refugees take over. Can't keep subsidizing the failed states in EU that wants handout. Stand up,Ann2,1
707,".<user>: Europeans expect us, politicians, to do our jobs. On unemployment, refugees &amp; terrorism - tasks are clear. #Brexit #UKref",Ann6,1
490,<user> WOULDN'T MEAN MUSLIM RAPISTS ARE MOSTLY YOUNG WOULD IT? <url> #Brexit,Ann6,1
564,"Now, Britain, about that muslim mayor in London...#Brexit",Ann4,0
719,"I hope they deport all South Africans who moved to England, seeing as most of them showed support for #brexit.",Ann4,1
127,RT <user>: Post #Brexit: Thousands of British refugees making dangerous journey across the Irish Sea <url>,Ann2,0
9,#brexiteers duped... immigration won't end... they say now... <url>,Ann1,0
373,"Well #Brexit looks like #Remain will ""win"" and by win I mean enjoy the continued Muslim invasion, sharia enforcement. Idiots.",Ann6,0
152,#brexit somebody wake our dumb nigger up lets watch it mouth human speech #obama #lamadingdong,Ann4,0
680,"Not sure if #VoteLeave is a good idea?  Chew on this : ""BRITISH MUSLIMS POLL: 66% say they wouldn't warn of a terrorist attack"" #Brexit",Ann2,0
664,<user> <user> I read a study that says England will be majority Muslim by 2040. It's too late. #Brexit #ivoted #EURefResults #londonpride,Ann5,0
348,"RT <user>: Pro #Brexit types seem to be saying that their victory will not be complete until ""the Muslim threat"" is stopped. We are back…",Ann6,0
536,"Update June-29-16
 #Brexit #Europe #BrexitVote #VoteLeave
don't forget Islam religion of peace.... <url>",Ann4,0
344,<user>  Only 7 more months and this Muslim sympathizer is out of the WH. <url>,Ann6,1
273,RT <user>: You would have to insane to vote remain. Do not give our country away to foreign corporate mobsters. VOTE LEAVE. <url>,Ann1,0
246,"LOL

So true on .<user> The dog that followers the master. Either the BO or foreign donor $.

#TrumpTrain <url>",Ann4,0
163,"Ironic that Immigration is the big issue for voters, because we've fucked up our country so much we'll struggle to attract them. #Brexit",Ann4,0
374,One welcome side effect of #Brexit is we could now limit cheap foreign football imports &amp; give British players greater opportunity,Ann6,0
682,"Who will the tories ukip etc. blame for  economic, immigration issues now the EU bogeyman is gone? #Brexit #straightbannas",Ann5,0
164,.<user> WRONG! Labour would have won the 2015 election if the issue was austerity. It was immigration post-2004 that caused #Brexit,Ann5,0
740,"<user> Islam is an ideology of bigotry &amp; conquest, it's not a race. Claims of ""racism"" shows ignorance or cowardice.
#brexit",Ann6,1
346,The <user> on how Leave's immigration promises already collapsing #Brexit <url>,Ann1,0
487,"#Brexit isn't the only nation with anti-immigrant sentiments! #SCOTUS also made their mark yesterday.
<url>",Ann5,0
666,Alberto Jihad Jardim <url>,Ann3,0
339,I wonder if historians will blame #AngelaMerkeI's Muslim migrant policy &amp; unwillingness to allow UK to limit immigration from EU? #Brexit,Ann2,0
599,This is the first time of me feeling unsafe as a foreigner in England. Look what you have done! Shame on you England! #Brexit,Ann3,0
101,"Well done <user> &amp; <user> #Brexit send Brits to back of immigration Q. Commonwealth vs EU: visas, work-permits admin cost! #R4",Ann2,0
510,C Meyer asks for more £ 4 Foreign Office 2fund intern'l initiatives &amp; larger embassies; even higher taxes :) <url> #BRexit,Ann5,0
468,RT <user>: <user> The elites control their economy and they will seek revenge by using economic terrorism to force them back into the…,Ann2,0
546,#BREXIT &amp; Immigration <user> <user> <user> <url>,Ann4,0
208,Oliver Schmidtke spoke to <user> last night on the debate over immigration in EU &amp; its impact on the #Brexit vote <url>,Ann6,0
88,A significant day to be discussing foreign policy and #Brexit with former Secretary of State Henry Kissinger. <url>,Ann1,0
31,"MEPs claim Brexit won because of Nigel Farage's 'Nazi propaganda'
He might be a foreigner but he's spot on #Brexit  <url>",Ann1,0
32,Wonder how many Brits would happily give up their sh*t jobs to an immigrant #Brexit,Ann3,0
572,"Some #brexit fallout for banks. Stress tests, Dodd-Frank, U.S. vs foreign banks. <url> <url>",Ann5,0
547,"Boost UK exports, deport Anna Soubry, apparently
#brexit <url>",Ann2,1
588,"If you think #Brexit is not going to have an impact on US foreign policy, you should watch <user>",Ann5,0
751,"Do they realise there'll be no refugee crisis,  no influx of migrants if the bombing stops? #Brexit #Trump",Ann2,0
321,"RT <user>: WATCH: Milo On Why Britain Should Leave The EU - To Stop Muslim Immigration - Breitbart <url> 
#Brexit #…",Ann3,0
459,Britain's new foreign policy. It took 43 years to get there. #Brexit #EUreferendum #yesminister <url> via <user>,Ann3,0
159,.<user> <user> The ingredients that caused #Brexit are the same ingredients Trump is riding. Anti-immigrant Patriotism.,Ann4,0
527,You may see mass migration of young Brits from UK to Australia. The 10 pound pom is back! <url>,Ann5,0
187,"RT <user>: Has anyone renewed the ""too many foreign players in the EPL hurting the national team"" argument yet &amp; how this will now help?…",Ann6,0
415,Alice Thomson: Brexit will do nothing to curb immigration <user> #Brexit <url> <url>,Ann1,0
112,"Workday 3 #Brexit let's recap. No money to NHS, no immigration control, sterling at $1.33 (31 yr low), bank, airlines &amp; property shares tank",Ann3,0
497,"<user> #Brexit ""Polls may have been underrepresented-people wanting to leave due to shaming""
Not me, I want illegals out &amp; no illegals in!",Ann6,0
705,I actually think years of behind the scenes and public counter Jihad work played a part in this historic day. #brexit,Ann4,0
432,#BBC put it across the globe that London had Britain's 1st muslim mayor - that was the last straw  <url>,Ann5,1
588,"If you think #Brexit is not going to have an impact on US foreign policy, you should watch <user>",Ann2,0
504,Spain to seek co-sovereignty on Gibraltar after #Brexit: Acting Foreign Minister <url> <url>,Ann4,0
504,Spain to seek co-sovereignty on Gibraltar after #Brexit: Acting Foreign Minister <url> <url>,Ann3,0
3,"At the end of the day, the leave campaign won #Brexit due to anti immigration sentiment. Take note America. This is Trump's message too.",Ann6,0
637,Japan has strict immigration rules and is not part of the EU but is a part of the global market and is doing fine...Those racists #Brexit,Ann2,0
320,Did immigration exist before the EU? Thought so. #Brexit,Ann3,0
707,".<user>: Europeans expect us, politicians, to do our jobs. On unemployment, refugees &amp; terrorism - tasks are clear. #Brexit #UKref",Ann5,0
205,You travelled here from a foreign land but that's ok because so did my oldman <url> Bill collector #Brexit Love is the key,Ann4,0
757,RT <user>: The refugee crisis is what is fuelling this #Brexit.One would have tot Britain would have taken a more pragmatic aproach like…,Ann5,0
731,"""key indicator of which way post-#Brexit #Britain will go- toward more activist or more isolationist foreign policy"" <url>",Ann5,0
316,"Even if #Brexit wins, immigration won't stop. Brits should have reacted in the 50s and 60s when Pakis and Hindus started to migrate to UK.",Ann2,0
180,Why ? Because it has a Muslim mayor ? What about those Londoners who didn't vote for him ? <url>,Ann2,0
526,British pound the lowest in 30 years. They invaded Muslim lands but This will be the beginning of Economic crash #Brexit,Ann6,0
632,It's time too kick out you and your Muslim  administration  <url>,Ann4,1
676,"<user> Yes, they may come up with the theory that Rahul's foreign visit led to Britain's exit from EU #Brexit",Ann2,0
679,"On #Brexit: ""They had had had enough with British girls being 'groomed' by Muslim men."" <url> #tcot",Ann3,0
226,"Just watched a woman at the doctors shouting at a black woman to leave. ""We voted leave to get rid of foreigners like you"" WTF #brexit SMH",Ann5,0
57,<user> ha! Was just saying that to <user> cabin crew on my flt to Berlin. They are split 50-50 on #Brexit. Immigration the issue.,Ann1,0
379,ITV news; Immigration was a big issue in the #Brexit referendum for a lot of people . <url>,Ann2,0
739,Reducing #Brexit to anti-immigration narrative ignores real (and unrelated) concerns and voter diversity,Ann4,0
510,C Meyer asks for more £ 4 Foreign Office 2fund intern'l initiatives &amp; larger embassies; even higher taxes :) <url> #BRexit,Ann4,0
757,RT <user>: The refugee crisis is what is fuelling this #Brexit.One would have tot Britain would have taken a more pragmatic aproach like…,Ann2,0
351,Some lady at the Walmart checkout mentioned to a #desi cashier she favoured   #Brexit as the uk has an immigration problem 😁,Ann3,0
301,<user> congrats to britian for fighting for their right and indepence standing up to refugees #voteleave #brexit,Ann3,0
612,Blame Immigration #Euros2016 #Brexit,Ann2,0
777,It's your fault Muslim and African immigrants! Your not wanted ANYWHERE! Stay the fuck away from CIVILIZED countries!  #Brexit,Ann6,1
640,"U R rite Rooster!Let's put USA's citizens&amp;interests ahead of all others,stop migrant invasion&amp;create prosperityAgain <url>",Ann1,0
741,Miscalculation or not but it was written on the wall.. Basically Cameron underestimated Syrian Refugee crisis..  <url>,Ann6,0
443,Vonnegut gets it right. To anyone who voted #Brexit among concerns over migration control: <url>,Ann5,0
14,".<user> criticising Farage's poster ""showing refugees like Nazi propaganda"" and the negative overall tone of the #Brexit campaign.",Ann1,0
612,Blame Immigration #Euros2016 #Brexit,Ann4,0
294,People make Glasgow sign above Refugees welcome sign beside Jo Cox memorial. #brexit #indyref2 <url>,Ann3,0
91,<user>  blame Muslim for #brexit hypocrisy.,Ann4,0
300,"<user> Really? Look into all of the anti-immigration racism and tell me what role HATE plays in #brexit, you loon.",Ann5,0
566,Non British citizens are now experiencing the same xenophobia that many foreigners in S.A. experience every day #Brexit,Ann3,0
86,<user>  Diversity? Seen one Muslim you seen em all! #Brexit #MAGA <url>,Ann6,0
676,"<user> Yes, they may come up with the theory that Rahul's foreign visit led to Britain's exit from EU #Brexit",Ann6,0
776,plans of immigration from Engerlandreich to Scotland all over twitter. 'Bring your huddles masses yearning to be free' #Brexit,Ann4,0
470,"Was  this an Anti-Immigrant vote or an Anti-EU vote? And, how much influence  did London electing a Muslim Mayor have on the #Brexit vote?",Ann4,0
243,"THIS!!!
Official German Foreign Office tweet.
#EUref #Brexit 🇩🇪🇬🇧🇪🇺
<url> <url>",Ann1,0
744,"Much bigger win for terrorism than mere territorial in Iraq 
#RefugeeCrisis  
#Brexit 
#Trump2016 
+

They have already changed our lives",Ann3,0
444,Right now I have this compulsion to hug any immigrant I can find and tell them that we need them to stay. #notinmyname you fascists #brexit,Ann5,0
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",Ann1,0
237,RT <user>: Feminism in the Qur'an. The Left love Islam and encourage it into the UK. Defend your country. #Brexit <url>,Ann4,1
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",Ann3,0
265,"#Brexit born from nationalism, racism and terrorism is leading to a wave of xenophobia. ""This is not what we wanted"" my butt.",Ann1,0
550,The ramifications might be far worse than that. Foreign trade might spiral out of control. <url>,Ann2,0
540,"Brexit racism Muslim at home, go of, answer to British Australia, New Zealand....... to Aboriginal <url>",Ann6,0
499,#Swexit #refugeeswelcome?!Sweden:Migration Board 2 stop deportation of 'public' MUSLIM rapist <url> #rapefugees #Brexit,Ann3,1
538,"Polish Foreign Minister on #brexit “disillusionment with European integration, and declining trust in the EU”."" <url>",Ann4,0
469,"Cabinet minister Nicky Morgan slams Boris Johnson's 'nasty &amp; mean-spirited' immigration warnings

#VoteIN #Brexit

<url>",Ann4,0
76,"People think that immigration was the most significant factor in #Brexit, I would argue that it was ignorance!",Ann2,0
563,"I don't believe for 1 bit that immigration was the decisive issue in the #BrexitVote.
Big fat Brussels is the Issue. <url>",Ann2,0
526,British pound the lowest in 30 years. They invaded Muslim lands but This will be the beginning of Economic crash #Brexit,Ann3,0
